title,address,neighborhood,street,city,postalCode,state,countryCode,website,emails,phone,location/lat,location/lng,plusCode,categoryName,totalRating,reviewsCount
Levi's Exclusive Store,"No 1/G, Shop, Sat Paul Mittal Rd, near Welkom Palace, G - Block, Sarabha Nagar, Ludhiana, Punjab 141001, India","G - Block, Sarabha Nagar","No 1/G, Shop, Sat Paul Mittal Rd, near Welkom Palace",Ludhiana,141001,Punjab,IN,https://stores.levi.in/levi-s-exclusive-store-clothing-shop-sarabha-nagar-ludhiana-329429/Home?utm_source=locator&utm_medium=googleplaces,,+91 161 404 5478,30.8973905,75.8203422,"VRWC+X4 Ludhiana, Punjab, India",Clothing store,3.7,11
Levi's Exclusive Store,"Shop No 21, Ground Floor, Celebration Bazaar, Grand Trunk Rd, next to Ignou Training Center, Ahluwalia Mohalla, Anant Nagar, Bulepur, Khanna, Punjab 141401, India","Ahluwalia Mohalla, Anant Nagar","Shop No 21, Ground Floor, Celebration Bazaar, Grand Trunk Rd, next to Ignou Training Center","Bulepur, Khanna",141401,Punjab,IN,https://stores.levi.in/levi-s-exclusive-store-clothing-shop-bullepur-khanna-329431/Home?utm_source=locator&utm_medium=googleplaces,,+91 162 829 2478,30.6999813,76.220005,"M6XC+X2 Bulepur, Punjab, India",Clothing store,4,4
Levi's Exclusive Store,"Shop No, SH/18, Railway Rd, beside Union Bank of India, Pandora Maholla, Vikas Nagar, Nawanshahr, Punjab 144514, India","Pandora Maholla, Vikas Nagar","Shop No, SH/18, Railway Rd, beside Union Bank of India",Nawanshahr,144514,Punjab,IN,https://stores.levi.in/levi-s-exclusive-store-nawashehar-clothing-shop-railway-road-nawanshahr-536309/Home?utm_source=locator&utm_medium=googleplaces,,+91 182 345 0110,31.1217356,76.1170621,"44C8+MR Nawanshahr, Punjab, India",Clothing store,4.2,50.5
Levi's Exclusive Store,"Building No 528, AS Complex, The Mall Road, opposite Ahuja Children Hospital, Shakti Nagar, Hoshiarpur, Punjab 146001, India",Shakti Nagar,"Building No 528, AS Complex, The Mall Road, opposite Ahuja Children Hospital",Hoshiarpur,146001,Punjab,IN,https://stores.levi.in/levi-s-exclusive-store-clothing-shop-mall-road-hoshiarpur-329521/Home?utm_source=locator&utm_medium=googleplaces,,+91 188 250 3422,31.5352399,75.9194258,"GWP9+3Q Hoshiarpur, Punjab, India",Clothing store,4.4,50
Levi's Exclusive Store,"Shop No A10 & A11, Ground Flr, MA Road, City Walk, Srinagar, Jammu and Kashmir 190001",City Walk,"Shop No A10 & A11, Ground Flr, MA Road",Srinagar,190001,Jammu and Kashmir,IN,https://stores.levi.in/levi-s-exclusive-store-clothing-shop-maulana-azad-road-srinagar-329403/Home?utm_source=locator&utm_medium=googleplaces,,+91 97971 04856,34.070001,74.820001,3RCC+22 Srinagar,Clothing store,2.2,24
Levi's Exclusive Store,"Ground & 1st Floor, No 502 R/N, Model Town, Jalandhar, Punjab 144001, India",Model Town,"Ground & 1st Floor, No 502 R/N",Jalandhar,144001,Punjab,IN,https://stores.levi.in/levi-s-exclusive-store-clothing-shop-model-town-jalandhar-329367/Home?utm_source=locator&utm_medium=googleplaces,,+91 181 501 3984,31.3052305,75.5820776,"8H4J+3R Jalandhar, Punjab, India",Clothing store,4,118
Levi's Exclusive Store,"Ground Floor, 1st Floor, SCF 49, Urban Estate II, Hisar, Haryana 125005, India",Urban Estate II,"Ground Floor, 1st Floor, SCF 49",Hisar,125005,Haryana,IN,https://stores.levi.in/levi-s-exclusive-store-clothing-shop-urban-estates-2-hisar-329478/Home?utm_source=locator&utm_medium=googleplaces,,+91 99910 01914,29.140001,75.730001,"4PRJ+22 Hisar, Haryana, India",Clothing store,4.2,50.5
Levi's Exclusive Store,"Shop No, Kunal Tower, UGF-2, The Mall Rd, Rakh Bagh, Civil Lines, Ludhiana, Punjab 141001, India","Rakh Bagh, Civil Lines","Shop No, Kunal Tower, UGF-2, The Mall Rd",Ludhiana,141001,Punjab,IN,http://levi.in/,,+91 161 464 6489,30.9057586,75.8403723,"WR4R+84 Ludhiana, Punjab, India",Clothing store,4,9
Levi's Exclusive Store,"1st FLoor, Diamond Plaza Mall, 68, Jessore Rd, Ward Number 23, Satgachi, Kolkata, West Bengal 700055, India","Ward Number 23, Satgachi","1st FLoor, Diamond Plaza Mall, 68, Jessore Rd",Kolkata,700055,West Bengal,IN,https://stores.levi.in/levi-s-exclusive-store-clothing-shop-jessore-road-kolkata-329259/Home?utm_source=locator&utm_medium=googleplaces,,+91 90070 79627,22.6155008,88.4124399,"JC86+6X Kolkata, West Bengal, India",Clothing store,4.9,15
Levi's Exclusive Store,"UGF, VR Punjab Mall, Shop No G/97, Kharar, Punjab 140307, India",Sector 118,"UGF, VR Punjab Mall, Shop No G/97","Kharar, Sahibzada Ajit Singh Nagar",140307,Punjab,IN,https://stores.levi.in/levi-s-exclusive-store-clothing-shop-kharar-fatehgarh-sahib-329339/Home?utm_source=locator&utm_medium=googleplaces,,+91 172 666 3838,30.7372863,76.6789026,"PMPH+WH Sahibzada Ajit Singh Nagar, Punjab, India",Clothing store,4.3,30
Levi's Exclusive Store,"Gr Floor, HLP Galleria Block 2, Shop No, 20 & 21, near Cosmos Hospital, Sector 62, Sahibzada Ajit Singh Nagar, Punjab 160062, India",Sector 62,"Gr Floor, HLP Galleria Block 2, Shop No, 20 & 21, near Cosmos Hospital",Sahibzada Ajit Singh Nagar,160062,Punjab,IN,https://stores.levi.in/levi-s-exclusive-store-hlp-galleria-store-clothing-shop-sector-62-mohali-426686/Home,,+91 172 666 3951,30.707601,76.715101,"PP58+22 Sahibzada Ajit Singh Nagar, Punjab, India",Clothing store,1,1
Levi's Exclusive Store,"Shop No 2, UGF, Maximus Mall, Kotwali Bazar Rd, near Maan Filling Petrol Pump, Chilgari, Dharamshala, Himachal Pradesh 176215, India",Chilgari,"Shop No 2, UGF, Maximus Mall, Kotwali Bazar Rd, near Maan Filling Petrol Pump",Dharamshala,176215,Himachal Pradesh,IN,https://stores.levi.in/levi-s-exclusive-store-clothing-shop-chilgari-dharamshala-329443/Home?utm_source=locator&utm_medium=googleplaces,,+91 189 222 6099,32.2142533,76.3171115,"6878+PR Dharamshala, Himachal Pradesh, India",Clothing store,4.8,18
Levi's Exclusive Store,"Oppsite Vodafone Office, No 1152, VVK Complex, 16th B Main, Sector B, Yelahanka New Town, Bengaluru, Karnataka 560064, India","Sector B, Yelahanka New Town","Oppsite Vodafone Office, No 1152, VVK Complex, 16th B Main",Bengaluru,560064,Karnataka,IN,https://stores.levi.in/levi-s-exclusive-store-clothing-shop-sector-b-bengaluru-350051/Home?utm_source=locator&utm_medium=googleplaces,,+91 80 4203 3635,13.090001,77.580001,"3HRJ+22 Bengaluru, Karnataka, India",Clothing store,4.2,50.5
Levi’s Exclusive Store I Kollam,"Ground Floor, Vmk complex, opposite kfc, Polayathodu, Kollam, Kerala 691001, India",Polayathodu,"Ground Floor, Vmk complex, opposite kfc",Kollam,691001,Kerala,IN,,,+91 474 350 0548,8.8787728,76.607784,"VJH5+G4 Kollam, Kerala, India",Clothing store,5,148
Levi's Exclusive Store | Adoor,"Apsara tourist home Adoor Centre, Parass La, Adoor, Kerala 691523, India",Parass La,Apsara tourist home Adoor Centre,Adoor,691523,Kerala,IN,,,,9.1518537,76.7352058,"5P2P+P3 Adoor, Kerala, India",Clothing store,4.7,7
Levi's Store,"NH205, Punjab 140301, India",,NH205,,140301,Punjab,IN,,,,30.7665184,76.6280055,"QJ8H+J6 Aujala, Punjab, India",Clothing store,4.2,6
Levi's Exclusive Store,"592 R , oppsite, nik bakers, near Kalyan Jewellers, Model Town, Jalandhar, Punjab 144001, India",Model Town,"592 R , oppsite, nik bakers, near Kalyan Jewellers",Jalandhar,144001,Punjab,IN,,,+91 79019 91010,31.3068925,75.5793361,"8H4H+QP Jalandhar, Punjab, India",Clothing store,4.5,22
Levi's Exclusive Store,"Ground Floor, Kukatpally, Salarjung Colony, Salar Jung Colony, Toli Chowki, Hyderabad, Telangana 500008, India","Salarjung Colony, Salar Jung Colony, Toli Chowki","Ground Floor, Kukatpally",Hyderabad,500008,Telangana,IN,https://stores.levi.in/levi-s-exclusive-store-sbe-tolichowki-clothing-shop-kukatpally-hyderabad-531486/Home?utm_source=locator&utm_medium=googleplaces,,+91 97043 45464,17.396557,78.423017,"9CWF+J6 Hyderabad, Telangana, India",Clothing store,5,1
Levi's Exclusive Store,"Plot No 01, opposite Wildcraft Store, Industrial Area, Adarsh Colony, Kangra, Natehr, Himachal Pradesh 176001, India","Industrial Area, Adarsh Colony","Plot No 01, opposite Wildcraft Store","Kangra, Natehr",176001,Himachal Pradesh,IN,https://stores.levi.in/levi-s-exclusive-store-g-r-kangra-hs-clothing-shop-industrial-area-kangra-528346/Home?utm_source=locator&utm_medium=googleplaces,,+91 189 245 9850,32.1123717,76.2795557,"476H+WR Kangra, Himachal Pradesh, India",Clothing store,5,8
Levi's,"DB Rd, Ward Number 10, Naya Bazar, Saharsa, Bihar 852201, India","Ward Number 10, Naya Bazar",DB Rd,Saharsa,852201,Bihar,IN,,,+91 96616 09024,25.8811084,86.5929196,"VHJV+C5 Saharsa, Bihar, India",Men's clothing store,3,1
Levi's Exclusive Store | Thalassery,"Shop 43, 908A, AVK Nair Road, Pilakool, Thalassery, Kerala 670101, India",Pilakool,"Shop 43, 908A, AVK Nair Road",Thalassery,670101,Kerala,IN,,,+91 97469 50474,11.7473162,75.4949713,"PFWV+WX Thalassery, Kerala, India",Clothing store,5,9
Levi's Exclusive Store,"UGF, Nexus, Vijaya Mall, No 10, Arcot Rd, near Great Southern Trunk Road, Vadapalani, Chennai, Tamil Nadu 600026, India",Vadapalani,"UGF, Nexus, Vijaya Mall, No 10, Arcot Rd, near Great Southern Trunk Road",Chennai,600026,Tamil Nadu,IN,https://stores.levi.in/levi-s-exclusive-store-clothing-shop-vadapalani-chennai-329155/Home?utm_source=locator&utm_medium=googleplaces,,+91 44 4206 8777,13.0507634,80.2094333,"3625+8Q Chennai, Tamil Nadu, India",Clothing store,4.8,898
Levi's Exclusive Store,"Amar Pandey Complex, Club Rd, Mahammadpur Kazi, Mithanpura, Muzaffarpur, Bihar 842002, India","Mahammadpur Kazi, Mithanpura","Amar Pandey Complex, Club Rd",Muzaffarpur,842002,Bihar,IN,https://stores.levi.in/levi-s-exclusive-store-clothing-shop-mithanpura-muzaffarpur-342738/Home?utm_source=locator&utm_medium=googleplaces,,+91 621 227 2418,26.1063132,85.3978549,"494X+G4 Muzaffarpur, Bihar, India",Clothing store,3.8,48
Levi's Exclusive Store,"Bidhan Nagar, Shop No 50, Salt Lake, DC Block, Sector 1, Kolkata, West Bengal 700064, India","DC Block, Sector 1, Bidhannagar","Bidhan Nagar, Shop No 50, Salt Lake",Kolkata,700064,West Bengal,IN,https://stores.levi.in/levi-s-exclusive-store-clothing-shop-sector-1-kolkata-329436/Home?utm_source=locator&utm_medium=googleplaces,,+91 33 4808 8505,22.597532,88.4198406,"HCX9+2W Kolkata, West Bengal, India",Clothing store,4.4,134
Levi's Exclusive Store,"Shop No.- 3, Ml Plaza, Madhyapara, Dhaleswar, Agartala, Tripura 799001, India","Madhyapara, Dhaleswar","Shop No.- 3, Ml Plaza",Agartala,799001,Tripura,IN,https://stores.levi.in/levi-s-exclusive-store-clothing-shop-chowmuhani-agartala-329411/Home?utm_source=locator&utm_medium=googleplaces,,+91 381 238 5588,23.8299825,91.2800091,"R7HJ+X2 Agartala, Tripura, India",Clothing store,4.2,31
Levi's Exclusive Store,"1st Flr, No 375, SN 124, Prince Anwar Shah Rd, Kolkata, West Bengal 700068, India","South City Complex, Jadavpur","1st Flr, No 375, SN 124, Prince Anwar Shah Rd",Kolkata,700068,West Bengal,IN,https://stores.levi.in/levi-s-exclusive-store-clothing-shop-prince-anwar-shah-road-kolkata-329243/Home?utm_source=locator&utm_medium=googleplaces,,+91 33 2422 5404,22.4999813,88.3599946,"F9X5+XX Kolkata, West Bengal, India",Clothing store,4.3,852
Levi's Exclusive Store,"333, Kapoor Building, Dalhousie Road, opposite Sukhsadan Hospital, Pathankot, Punjab 145001, India",Bhadroya,"333, Kapoor Building, Dalhousie Road, opposite Sukhsadan Hospital",Pathankot,145001,Punjab,IN,https://stores.levi.in/levi-s-exclusive-store-clothing-shop-dalhousie-road-pathankot-329274/Home?utm_source=locator&utm_medium=googleplaces,,+91 186 223 6789,32.2724484,75.6716362,"7MCC+XM Pathankot, Punjab, India",Clothing store,4,140
Levi's Exclusive Store,"Ground Floor, No 16, New BEL Rd, Jaladarshini Layout, Jaladarsini Layout, Mathikere, Bengaluru, Karnataka 560054, India","Jaladarshini Layout, Jaladarsini Layout, Mathikere","Ground Floor, No 16, New BEL Rd",Bengaluru,560054,Karnataka,IN,https://stores.levi.in/levi-s-exclusive-store-emdee-new-bel-road-clothing-shop-mathikere-bengaluru-329236/Home,,+91 80 4376 1136,13.0313918,77.5701408,"2HJC+H3 Bengaluru, Karnataka, India",Clothing store,4.2,350
Levi's Exclusive Store,"1, Lindsay St, Fire Brigade Head Quarter, New Market Area, Dharmatala, Taltala, Kolkata, West Bengal 700087, India","Fire Brigade Head Quarter, New Market Area, Dharmatala, Taltala","1, Lindsay St",Kolkata,700087,West Bengal,IN,https://stores.levi.in/levi-s-exclusive-store-clothing-shop-lindsay-street-kolkata-329275/Home?utm_source=locator&utm_medium=googleplaces,,+91 79801 43857,22.559419,88.3510058,"H952+QC Kolkata, West Bengal, India",Clothing store,4.2,221
Levi’s Exclusive Store I Manjeri,"Door No:415/B, Bapputty Bypass Road, opp. Gang Leader, Thurakkal, Manjeri, Kerala 676121, India",Thurakkal,"Door No:415/B, Bapputty Bypass Road, opp. Gang Leader",Manjeri,676121,Kerala,IN,,,+91 483 276 7801,11.1161341,76.1151106,"4488+F2 Manjeri, Kerala, India",Clothing store,5,34
Levi's Exclusive Store,"Ground Floor, Forum Mall, No 024, Kundannoor, Maradu, Ernakulam, Kerala 682304, India","Kundannoor, Maradu","Ground Floor, Forum Mall, No 024",Ernakulam,682304,Kerala,IN,https://stores.levi.in/levi-s-exclusive-store-clothing-shop-maradu-ernakulam-329447/Home?utm_source=locator&utm_medium=googleplaces,,+91 484 351 6720,9.940001,76.320001,"W8RC+22 Ernakulam, Kerala, India",Clothing store,4.7,57
Levi's Exclusive Store,"Ground Floor, World Trade Park, 12/13, Jawahar Lal Nehru Marg, Lal Bahadur Nagar, Adinath Nagar, Jaipur, Rajasthan 302017, India","Lal Bahadur Nagar, Adinath Nagar","Ground Floor, World Trade Park, 12/13, Jawahar Lal Nehru Marg",Jaipur,302017,Rajasthan,IN,https://stores.levi.in/levi-s-exclusive-store-clothing-shop-jawahar-lal-nehru-road-jaipur-329336/Home?utm_source=locator&utm_medium=googleplaces,,+91 141 411 0694,26.8499867,75.8000088,"RRX2+X2 Jaipur, Rajasthan, India",Clothing store,4.3,121
Levi's Exclusive Store,"No 28/G, Gr Flr, Bhartiya City Mall, Thanisandra Main Rd, Devin Paradise Enclave, Bengaluru, Karnataka 560064, India","Devin Paradise Enclave, Kannuru","No 28/G, Gr Flr, Bhartiya City Mall, Thanisandra Main Rd",Bengaluru,560064,Karnataka,IN,https://stores.levi.in/levi-s-exclusive-store-emdee-bhartiya-city-clothing-shop-thanisandra-road-bengaluru-329174/Home,,+91 74115 67231,13.0835363,77.6403678,"3JMR+C4 Bengaluru, Karnataka, India",Clothing store,4.2,53
Levi’s Exclusive Store I Hilite Thrissur,"Levis store, Ground Floor, G-017 , Hilite Mall, kuttanellur bypass bridge, Service Rd, Hill Gardens Housing Colony, Kuttanellur, Thrissur,, Kerala 680014, India","Hill Gardens Housing Colony, Kuttanellur","Levis store, Ground Floor, G-017 , Hilite Mall, kuttanellur bypass bridge, Service Rd, Hill Gardens Housing Colony, Kuttanellur","Thrissur,, Thrissur",680014,Kerala,IN,,,+91 487 312 3226,10.4954285,76.2566768,"F7W4+5M Thrissur, Kerala, India",Clothing store,4.9,17
Levi's Exclusive Store,"Shop No.128 First Floor, Express Avenue Mall, Anna Salai, Royapettah, Chennai, Tamil Nadu 600002, India","Anna Salai, Royapettah","Shop No.128 First Floor, Express Avenue Mall",Chennai,600002,Tamil Nadu,IN,https://stores.levi.in/levi-s-exclusive-store-clothing-shop-royapettah-chennai-329304/Home?utm_source=locator&utm_medium=googleplaces,,+91 44 2846 4128,13.0599862,80.259987,"3755+XX Chennai, Tamil Nadu, India",Clothing store,4.9,1511
Levi's Exclusive Store,"Unit No FF/21, 1st Floor, Ambedkar Colony, Yelahanka, Bengaluru, Karnataka 560064, India","Ambedkar Colony, Yelahanka","Unit No FF/21, 1st Floor",Bengaluru,560064,Karnataka,IN,https://stores.levi.in/levi-s-exclusive-store-rmz-mall-yelhanka-clothing-shop-yelahanka-bengaluru-368976/Home?utm_source=locator&utm_medium=googleplaces,,+91 80 6813 7430,13.090001,77.590001,"3HRR+22 Bengaluru, Karnataka, India",Clothing store,4.7,481
Levi's Exclusive Store,"29, 9A Cross Rd, Thillai Nagar East, West Thillai Nagar, Tiruchirappalli, Tamil Nadu 620018, India","Thillai Nagar East, West Thillai Nagar","29, 9A Cross Rd",Tiruchirappalli,620018,Tamil Nadu,IN,https://stores.levi.in/levi-s-exclusive-store-clothing-shop-thillai-nagar-tiruchirappalli-329331/Home?utm_source=locator&utm_medium=googleplaces,,+91 431 497 2143,10.8212238,78.6833702,"RMCM+F8 Tiruchirappalli, Tamil Nadu, India",Clothing store,4.7,470
Levi’s Jayanagar,"WHJP+29F, Geetha Colony, 4th T Block East, 4th Block, Jayanagar, Bengaluru, Karnataka 560011, India","Geetha Colony, 4th T Block East, 4th Block, Jayanagar",WHJP+29F,Bengaluru,,Karnataka,IN,,,,12.930064,77.585921,,Clothing store,5,2
Levi's Exclusive Store,"Ground Floor, No 7/24, 11th Main, 4th Block, Jayanagar, Bengaluru, Karnataka 560011, India","4th Block, Jayanagar","Ground Floor, No 7/24, 11th Main",Bengaluru,560011,Karnataka,IN,https://stores.levi.in/levi-s-exclusive-store-emdee-jaynagar-clothing-shop-jayanagar-bengaluru-329366/Home?utm_source=locator&utm_medium=googleplaces,,+91 80 4204 0111,12.554701,77.350901,"H932+V9 Banthamari State Forest, Karnataka, India",Clothing store,4.2,549
Levi's Exclusive Store,"StoreNo 142/144, Rathna Arcade, Rathnasabapathy Road, R.S. Puram, Coimbatore, Tamil Nadu 641002, India",R.S. Puram,"StoreNo 142/144, Rathna Arcade, Rathnasabapathy Road",Coimbatore,641002,Tamil Nadu,IN,https://stores.levi.in/levi-s-exclusive-store-clothing-shop-rathnasabapathy-road-coimbatore-329211/Home?utm_source=locator&utm_medium=googleplaces,,+91 96007 14093,11.010001,76.950001,"2X62+22 Coimbatore, Tamil Nadu, India",Clothing store,4.2,50.5
Levi's Exclusive Store,"shop no 2, Jyothi Mall, Park Rd, opp. Zilla Parishad, Gypson Colony, Gandhi Nagar, Kurnool, Andhra Pradesh 518001, India","Gypson Colony, Gandhi Nagar","shop no 2, Jyothi Mall, Park Rd, opp. Zilla Parishad",Kurnool,518001,Andhra Pradesh,IN,https://stores.levi.in/levi-s-exclusive-store-clothing-shop-park-road-kurnool-329294/Home?utm_source=locator&utm_medium=googleplaces,,+91 85182 22323,15.8317382,78.0397899,"R2JQ+MW Kurnool, Andhra Pradesh, India",Clothing store,4.8,332
Levi's Exclusive Store,"Ground Floor, Orion Mall, No G/12, Dr Rajkumar Rd, Rajajinagar, Bengaluru, Karnataka 560055, India",Rajajinagar,"Ground Floor, Orion Mall, No G/12, Dr Rajkumar Rd",Bengaluru,560055,Karnataka,IN,https://stores.levi.in/levi-s-exclusive-store-emdee-orion-clothing-shop-rajajinagara-bengaluru-329417/Home,,+91 80 2268 2071,13.0110002,77.5547061,"2H63+CV Bengaluru, Karnataka, India",Clothing store,4.2,114
Levi's Exclusive Store,"#1152, 16th B Cross Rd, 1st Sector, Yelahanka New Town, Bengaluru, Karnataka 560064, India","1st Sector, Yelahanka New Town","#1152, 16th B Cross Rd",Bengaluru,560064,Karnataka,IN,https://stores.levi.in/levi-s-exclusive-store-clothing-shop-sector-b-bengaluru-329528/Home?utm_source=locator&utm_medium=googleplaces,,+91 80 6813 7430,13.0939015,77.581869,"3HVJ+HP Bengaluru, Karnataka, India",Clothing store,4,3
Levi's Exclusive Store,"UGF, Forum, Central City Mall, Hyderali Rd, Jyothi Nagar, Gayathri Puram, Mysuru, Karnataka 570019, India","Jyothi Nagar, Gayathri Puram","UGF, Forum, Central City Mall, Hyderali Rd",Mysuru,570019,Karnataka,IN,https://stores.levi.in/levi-s-exclusive-store-emdee-nexus-mysore-clothing-shop-gayathripuram-mysore-350047/Home,,+91 821 244 0252,12.3181855,76.6654615,"8M98+75 Mysuru, Karnataka, India",Clothing store,4,23
Levi's,"No UG/57, Mantri Square, Swatantra Palya, Malleshwaram, Bengaluru, Karnataka 560021, India","Swatantra Palya, Malleshwaram","No UG/57, Mantri Square",Bengaluru,560021,Karnataka,IN,https://stores.levi.in/levi-s-exclusive-store-clothing-shop-malleshwaram-bengaluru-329252/Home?utm_source=locator&utm_medium=googleplaces,,+91 80 2266 7090,12.9900425,77.5699957,"XHR9+2X Bengaluru, Karnataka, India",Clothing store,4.2,145
Levi's Exclusive Store,"No UG10, Lulu Mall, Gopalapura, Binnipete, Bengaluru, Karnataka 560023, India","Gopalapura, Binnipete","No UG10, Lulu Mall",Bengaluru,560023,Karnataka,IN,https://stores.levi.in/levi-s-exclusive-store-emdee-lulu-mall-clothing-shop-gopalapura-bengaluru-329395/Home?utm_source=locator&utm_medium=googleplaces,,+91 80 4560 7788,12.980001,77.560001,"XHJ6+22 Bengaluru, Karnataka, India",Clothing store,4.2,50.5
Levi's Exclusive Store,"155, Commercial Street, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka 560001, India","Tasker Town, Shivaji Nagar","155, Commercial Street",Bengaluru,560001,Karnataka,IN,https://stores.levi.in/levi-s-exclusive-store-emdee-commercial-street-clothing-shop-shivaji-nagar-bengaluru-329394/Home,,+91 80 4866 1157,12.9800046,77.5998429,"XHJX+2W Bengaluru, Karnataka, India",Clothing store,4.4,192
Levi's Exclusive Store,"BEML Complex, opposite Syndicate Bank, Rajarajeshwari Nagar, Chengicherla, Hyderabad, Telangana 500092, India","Rajarajeshwari Nagar, Chengicherla","BEML Complex, opposite Syndicate Bank",Hyderabad,500092,Telangana,IN,https://stores.levi.in/levi-s-exclusive-store-rr-nagar-clothing-shop-rajarajeshwari-nagar-hyderabad-368987/Home,,+91 80 2860 8625,17.4237368,78.6069637,"CJF4+FQ Hyderabad, Telangana, India",Clothing store,2.5,2
Levi's Exclusive Store,"No 5, AC/402, near Kammanahalli Main Road, HRBR Layout 2nd Block, HRBR Layout, Kalyan Nagar, Bengaluru, Karnataka 560043, India","HRBR Layout 2nd Block, HRBR Layout, Kalyan Nagar","No 5, AC/402, near Kammanahalli Main Road",Bengaluru,560043,Karnataka,IN,https://stores.levi.in/levi-s-exclusive-store-emdee-hrbr-clothing-shop-kalyan-nagar-bengaluru-329189/Home?utm_source=locator&utm_medium=googleplaces,,+91 99001 46851,13.026001,77.637201,"2JGP+CV Bengaluru, Karnataka, India",Clothing store,3.7,282
New Levis Chikkajala,"number - 5,6, No 3, plot, 7, Jala Hobli, Chikkajala, Bengaluru, Karnataka 562157, India","Jala Hobli, Chikkajala","number - 5,6, No 3, plot, 7",Bengaluru,562157,Karnataka,IN,,,,13.1753302,77.6361832,"5JGP+4F Bengaluru, Karnataka, India",Clothing store,5,5
Levi's Exclusive Store,"No.107, 1st Floor Bharath Mall, Bejai, Mangaluru, Karnataka 575004, India",Bejai,"No.107, 1st Floor Bharath Mall",Mangaluru,575004,Karnataka,IN,https://stores.levi.in/levi-s-exclusive-store-clothing-shop-bejai-mangaluru-352717/Home?utm_source=locator&utm_medium=googleplaces,,+91 824 242 8936,12.8863144,74.8409969,"VRPR+G9 Mangaluru, Karnataka, India",Clothing store,3.3,4
Levi's Exclusive Store,"Forum Value Mall, 62, Whitefield Main Rd, Prestige Ozone, Whitefield, Bengaluru, Karnataka 560066, India","Prestige Ozone, Whitefield","Forum Value Mall, 62, Whitefield Main Rd",Bengaluru,560066,Karnataka,IN,https://stores.levi.in/levi-s-exclusive-store-emdee-forum-value-mall-clothing-shop-whitefield-road-bengaluru-329456/Home,,+91 86183 94565,12.9594965,77.7475297,"XP5X+Q2 Bengaluru, Karnataka, India",Clothing store,4,67
Levi's Exclusive Store,"No GF/23, Lulu International Mall, Padma Junction, Edappally, Kochi, Ernakulam, Kerala 682035, India","Padma Junction, Edappally","No GF/23, Lulu International Mall","Kochi, Ernakulam",682035,Kerala,IN,https://stores.levi.in/levi-s-exclusive-store-lulu-mall-clothing-shop-edappally-kochi-368983/Home?utm_source=locator&utm_medium=googleplaces,,+91 484 402 5271,9.980001,76.280001,"X7JJ+22 Kochi, Kerala, India",Clothing store,5,1
Levi's Exclusive Store,"Unit No 8, Jamshri Realty, No 162/3, Fatehchand, New Laxmi Chawl, Damani Nagar, Solapur, Maharashtra 413001, India","New Laxmi Chawl, Damani Nagar","Unit No 8, Jamshri Realty, No 162/3, Fatehchand",Solapur,413001,Maharashtra,IN,https://stores.levi.in/levi-s-exclusive-store-clothing-shop-damani-nagar-solapur-485547/Home?utm_source=locator&utm_medium=googleplaces,,+91 99225 68737,17.670042,75.889697,"MVCQ+2V Solapur, Maharashtra, India",Clothing store,5,5
Levi's Exclusive Store,"Durgai Amman, No 1032, Ground & 1st Floor New Katpadi Road, Nagalamman Koil St, opposite DMK Office, Vellore, Tamil Nadu 632004, India",Thottapalayam,"Durgai Amman, No 1032, Ground & 1st Floor New Katpadi Road, Nagalamman Koil St, opposite DMK Office",Vellore,632004,Tamil Nadu,IN,https://stores.levi.in/levi-s-exclusive-store-clothing-shop-durgai-amman-koil-street-vellore-342729/Home?utm_source=locator&utm_medium=googleplaces,,+91 416 221 3232,12.9310121,79.1358097,"W4JP+C8 Vellore, Tamil Nadu, India",Clothing store,4.6,448
levi's store,"9HM5+9XJ, Mantri Nagar, Latur, Maharashtra 413531, India",Mantri Nagar,9HM5+9XJ,Latur,413531,Maharashtra,IN,,,,18.3834597,76.5599053,,Clothing store,3.6,12
Levi's Exclusive Store,"Ground Floor, No 195, Mission Street, next to AFT Showroom, EB Officer's Colony, Puducherry, Erode, Puducherry 605001, India",EB Officer's Colony,"Ground Floor, No 195, Mission Street, next to AFT Showroom","Puducherry, Erode",605001,Puducherry,IN,https://stores.levi.in/levi-s-exclusive-store-clothing-shop-mission-street-puducherry-329410/Home?utm_source=locator&utm_medium=googleplaces,,+91 82204 08969,11.330001,77.700001,"8PJ2+22 Erode, Tamil Nadu, India",Clothing store,5,5
Levi's Exclusive Store,"Blk 6, Station Ward 148, UG/35, 36, 41, 42, 922/3, Asian Mall, SP Office Rd, near Womens Hostel, Kalaburagi, Karnataka 585103, India","Halbarga, Brhampur","Blk 6, Station Ward 148, UG/35, 36, 41, 42, 922/3, Asian Mall, SP Office Rd, near Womens Hostel",Kalaburagi,585103,Karnataka,IN,https://stores.levi.in/levi-s-exclusive-store-clothing-shop-sp-office-rd-gulbarga-350054/Home?utm_source=locator&utm_medium=googleplaces,,+91 84722 58071,17.3300347,76.8300115,"8RJJ+22 Kalaburagi, Karnataka, India",Clothing store,4.9,736
